,ack,acn,ada,adh,ald,atp-synth,biomass,csn,cytbd,eda,edd,ex-P,ex-ace,ex-co2,ex-etoh,ex-for,ex-h2o,ex-lac,ex-o2,ex-suc,fbp,frd,fum,gap,gdh,glh,gln,glt,icd,icl,kgd,ldh,mas,mdh,me,nad-thd,nadh-dh,pdh,pfk,pfl,pgd,pgh,pgi,pgk,pgm,ppc,ppck,pta,pts,pyk,rpe,rpi,scs,sdh,tal,tim,tkt1,tkt2,zwf
195,-0.273535530009628,0.1371675192255511,0.0,0.0,-0.0904406920157519,1.0,0.0044417136130987,0.1371675192255511,0.7538624401301308,0.0,0.0,0.0054188906079805,-0.273535530009628,0.3865031128968515,0.0,0.0,0.2873196479163556,0.0,0.3769312200606237,0.0,0.0904406920157519,0.0,0.1321483828427495,-0.0955486626708155,0.0318470866059182,0.2627051516467277,0.0123035467082836,0.0,0.0050191363828016,0.1321483828427495,0.0,0.0,0.1321483828427495,0.0,0.2642967656943825,0.7027827335794947,0.6217140572784977,0.0,0.0,0.0,0.2627051516467277,-0.0955486626708155,-0.2629272373273826,-0.0955486626708155,-0.0955486626708155,0.1455179408181769,0.0,-0.273535530009628,0.0,-0.2503942020853834,0.1724865453116306,0.090218606335097,0.0,0.1321483828427495,0.0871538239420588,-0.0904406920157519,0.0871538239420588,0.0853327213606883,0.2627051516467277
196,-0.299054679658167,0.2432581177751434,0.0,0.0,-0.0055845122843689,1.0,0.0048560976394473,0.2432581177751434,0.8241930784425539,0.0,0.0,0.0059244391205239,-0.299054679658167,0.4225614296353809,0.0,0.0,0.3141247693359699,0.0,0.4120965392192859,0.0,0.0055845122843689,0.0,0.2377707274439616,-0.0111690245727198,0.0348182200782219,0.0073327074377555,0.0134513904606717,0.0,0.0054873903311817,0.2377707274439616,0.0,0.0,0.2377707274439616,0.0,0.4755414548879232,0.3951730389441196,0.5864223509985921,0.1865874583174175,0.0,0.0,0.0073327074377555,-0.0111690245727198,-0.0075755123167414,-0.0111690245727198,-0.0111690245727198,0.2523875813388972,0.0,-0.299054679658167,0.0,-0.2737544109564473,0.0019910000323725,0.005341707405383,0.0,0.2377707274439616,0.0019910000323725,-0.0055845122843689,0.0019910000323725,0.0,0.0073327074377555
197,-0.299787430833774,0.2463043795740903,0.0,0.0,-0.0031479708570923,1.0,0.0048679961705104,0.2463043795740903,0.8262125367127762,0.0,0.0,0.0059389553280227,-0.299787430833774,0.4235968001040816,0.0,0.0,0.3148944456165828,0.0,0.4131062683566315,0.0,0.0031479708570923,0.0,0.2408035439014134,-0.0087461664531794,0.03490353254256,0.0,0.0134843493923139,0.0,0.0055008356726768,0.2408035439014134,0.0,0.0,0.2408035439014134,0.0,0.4816070878023401,0.3863404027454503,0.5854089928118495,0.1919450890032278,0.0,0.0,0.0,-0.0087461664531794,-0.0002433998085255,-0.0087461664531794,-0.0087461664531794,0.2554562123746499,0.0,-0.299787430833774,0.0,-0.2744251707854145,-0.0029045710485668,0.0029045710485668,0.0,0.2408035439014134,-0.0004543463090853,-0.0031479708570923,-0.0004543463090853,-0.0024502247389946,0.0
198,-0.3312873939890653,0.2609213131730941,0.0,0.0,-0.0041416928638,1.0,0.0064046796859585,0.2609213131730941,0.8344870652156156,0.0,0.0,0.0078137092168694,-0.3312873939890653,0.4310456173313687,0.0,0.0,0.2880291199439138,0.0,0.4172435326081279,0.0,0.0041416928638,0.0,0.2536840251279609,-0.0115070745026523,0.0459215533483229,0.0,0.0177409627301052,0.0,0.196639678058143,0.064281635114951,0.1894023900130099,0.0,0.064281635114951,0.0,0.3179656602422714,0.3820284688010721,0.580803040088295,0.0,0.0,0.0,0.0,-0.0115070745026523,-0.0003202339842979,-0.0115070745026523,-0.0115070745026523,0.2729621109826962,0.0,-0.3312873939890653,0.0,-0.2979190128252211,-0.0038214588795021,0.0038214588795021,0.1894023900130099,0.2536840251279609,-0.0005977701038093,-0.0041416928638,-0.0005977701038093,-0.0032236887750523,0.0
199,-0.3291850725952749,0.2564163460476347,0.0,0.0,-0.0072832058752139,1.0,0.006333222501315,0.2564163460476347,0.8315521145083548,0.0,0.0,0.0077265314521236,-0.3291850725952749,0.4294241517433428,0.0,0.0,0.2880032932752156,0.0,0.4157760572541774,0.0,0.0072832058752139,0.0,0.2492598046229664,-0.0145664117556212,0.0454092053388431,0.009563165979842,0.0175430263278637,0.0,0.1896641808749456,0.0667521651726891,0.1825076394502772,0.0,0.0667521651726891,0.0,0.3160119697904623,0.3937047768348872,0.5822923098853883,0.0,0.0,0.0,0.009563165979842,-0.0145664117556212,-0.0098798271010128,-0.0145664117556212,-0.0145664117556212,0.2683228043521843,0.0,-0.3291850725952749,0.0,-0.2961889833579706,0.0025966212257988,0.0069665447540431,0.1825076394502772,0.2492598046229664,0.0025966212257988,-0.0072832058752139,0.0025966212257988,0.0,0.009563165979842
200,-0.2996512853777049,0.2457383829386419,0.0,0.0,-0.0036006812087913,1.0,0.0048657854196421,0.2457383829386419,0.8258373205732319,0.0,0.0,0.0059362582121814,-0.2996512853777049,0.4234044278650456,0.0,0.0,0.3147514394618201,0.0,0.4129186602866159,0.0,0.0036006812087913,0.0,0.2402400454149367,-0.0091963344416523,0.0348876814544202,0.0013624199172818,0.0134782256090845,0.0,0.0054983375237051,0.2402400454149367,0.0,0.0,0.2402400454149367,0.0,0.4804800908271486,0.3879815100157182,0.58559727516102,0.1909496391199015,0.0,0.0,0.0013624199172818,-0.0091963344416523,-0.0016057091874464,-0.0091963344416523,-0.0091963344416523,0.2548860595257163,0.0,-0.2996512853777049,0.0,-0.2743005433469823,-0.0019949720213448,0.0033573919386266,0.0,0.2402400454149367,0.0,-0.0036006812087913,0.0,-0.0019949720213448,0.0013624199172818
201,-0.3308939841804943,0.2600782935188788,0.0,0.0,-0.0047295677862674,1.0,0.0063913078223757,0.2600782935188788,0.8339378445301581,0.0,0.0,0.0077973955435847,-0.3308939841804943,0.4307421906211177,0.0,0.0,0.288024286970302,0.0,0.416968922265079,0.0,0.0047295677862674,0.0,0.2528561156838176,-0.0120795717823574,0.0458256770806359,0.0017895661899788,0.0177039226636142,0.0,0.1953343452895941,0.0647439482292847,0.1881121674509538,0.0,0.0647439482292847,0.0,0.3176000639131023,0.3842134696816668,0.5810817288463404,0.0,0.0,0.0,0.0017895661899788,-0.0120795717823574,-0.0021091315800239,-0.0120795717823574,-0.0120795717823574,0.2720939522260906,0.0,-0.3308939841804943,0.0,-0.2975952704332896,-0.0026204362062434,0.0044100023962223,0.1881121674509538,0.2528561156838176,0.0,-0.0047295677862674,0.0,-0.0026204362062434,0.0017895661899788
202,-0.2993526852631829,0.2444970145752878,0.0,0.0,-0.0045935851842989,1.0,0.0048609367020128,0.2444970145752878,0.8250143802694749,0.0,0.0,0.0059303427768542,-0.2993526852631829,0.4229825087296678,0.0,0.0,0.3144377921631579,0.0,0.4125071901357339,0.0,0.0045935851842989,0.0,0.2390041561014154,-0.0101836623926102,0.0348529161568202,0.0043505383482018,0.0134647946659706,0.0,0.0054928584738724,0.2390041561014154,0.0,0.0,0.2390041561014154,0.0,0.4780083122008379,0.391580857631476,0.5860102241700524,0.188766375279436,0.0,0.0,0.0043505383482018,-0.0101836623926102,-0.0045935851842989,-0.0101836623926102,-0.0101836623926102,0.2536355755746734,0.0,-0.2993526852631829,0.0,-0.2740272050415107,0.0,0.0043505383482018,0.0,0.2390041561014154,0.0009964920240122,-0.0045935851842989,0.0009964920240122,-0.0009964920240122,0.0043505383482018
203,-0.3300356279423418,0.2582389616996496,0.0,0.0,-0.006012215295132,1.0,0.0063621325861992,0.2582389616996496,0.8327395342908244,0.0,0.0,0.0077618017556847,-0.3300356279423418,0.4300801628688019,0.0,0.0,0.2880137422051487,0.0,0.4163697671467165,0.0,0.006012215295132,0.0,0.251049751876462,-0.0133286677705653,0.0456164906474827,0.0056941086645178,0.0176231072655977,0.0,0.1924863214151509,0.0657526402844987,0.1852971115919633,0.0,0.0657526402844987,0.0,0.3168023921609607,0.3889807863603899,0.5816897824143624,0.0,0.0,0.0,0.0056941086645178,-0.0133286677705653,-0.006012215295132,-0.0133286677705653,-0.0133286677705653,0.2701997709637909,0.0,-0.3300356279423418,0.0,-0.2968889171653747,0.0,0.0056941086645178,0.1852971115919633,0.251049751876462,0.0013042371803012,-0.006012215295132,0.0013042371803012,-0.0013042371803012,0.0056941086645178
204,-0.3348565539585333,0.2380386127933544,0.0,0.0,-0.0265572665879574,1.0,0.0067950362260368,0.2380386127933544,0.8188584905438577,0.0,0.0,0.0082899441957649,-0.3348565539585333,0.4240725483322433,0.0,0.0,0.2723393894048397,0.0,0.4094292452651338,0.0,0.0265572665879574,0.0,0.2303602218579327,-0.0343715582478999,0.0487204097406844,0.0664894294717708,0.0188222503461221,0.0,0.0076783909354216,0.2303602218579327,0.0,0.0,0.2303602218579327,0.4607204437158655,0.0,0.0,0.5884982686859249,0.1399975651074889,0.0,0.0,0.0664894294717708,-0.0343715582478999,-0.0668291812830727,-0.0343715582478999,-0.0343715582478999,0.0,0.2099071628175617,-0.3348565539585333,0.0,0.1612660284949844,0.0402719146951152,0.0262175147766556,0.0,0.2303602218579327,0.0215289397806902,-0.0265572665879574,0.0215289397806902,0.018742974928015,0.0664894294717708
