,ack,acn,ada,adh,ald,atp-synth,biomass,csn,cytbd,eda,edd,ex-P,ex-ace,ex-co2,ex-etoh,ex-for,ex-h2o,ex-lac,ex-o2,ex-suc,fbp,frd,fum,gap,gdh,glh,gln,glt,icd,icl,kgd,ldh,mas,mdh,me,nad-thd,nadh-dh,pdh,pfk,pfl,pgd,pgh,pgi,pgk,pgm,ppc,ppck,pta,pts,pyk,rpe,rpi,scs,sdh,tal,tim,tkt1,tkt2,zwf
2194,0.0,0.1355410088560646,0.0,0.0,-0.0928571428571428,1.0,0.0057758952636118,0.1355410088560646,0.7515017327687332,0.1886214863299191,0.1886214863299191,0.0070465922221024,0.0,0.3881979206781671,0.0,0.0,0.447843665768194,0.0,0.3757508663838275,0.0,0.0928571428571428,0.0,0.1290142472086253,0.0,0.0414131690415094,0.1886214863299191,0.0159992298803234,0.0,0.0065267616485175,0.1290142472086253,0.0,0.0,0.1290142472086253,0.2580284944161725,0.0,0.0755872160183288,0.6224874855601078,0.2700423565649595,0.0,0.0,0.0,0.0,-0.0894108586835579,0.0,0.0,0.3935502502889488,0.5051790527536388,0.0,0.0994994224107816,0.0,-0.0034462841735849,0.0034462841735849,0.0,0.1290142472086253,-0.0005390835579514,-0.0928571428571428,-0.0005390835579514,-0.0029072006156334,0.1886214863299191
2196,0.0,0.1431674792713855,0.0,0.0,-0.114820681171663,1.0,0.0099547831624284,0.1431674792713855,0.7525882436225658,0.2346519365362772,0.2346519365362772,0.0121448354590175,0.0,0.3977466795256938,0.0,0.0,0.4101083080408738,0.0,0.3762941218103538,0.0,0.114820681171663,0.0,0.1319185742986032,0.0,0.0713757952770463,0.2346519365362772,0.0275747493601312,0.0,0.0112489049746405,0.1319185742986032,0.0,0.0,0.1319185742986032,0.2638371485953482,0.0,0.0398368300428879,0.6206696693239626,0.284543097574017,0.0,0.0,0.0,0.0,-0.1088809938853853,0.0,0.0,0.0,0.1019546769788944,0.0,0.126268681809292,-0.045219049473913,-0.0059396872862776,0.0059396872862776,0.0,0.1319185742986032,-0.0009291130951847,-0.114820681171663,-0.0009291130951847,-0.0050105741910928,0.2346519365362772
2197,0.0,0.1348443223429487,0.0,0.0,-0.0925480769230769,1.0,0.0057234432243589,0.1348443223429487,0.7510874542115384,0.1874427655673077,0.1874427655673077,0.0069826007339743,0.0,0.3878777472532051,0.0,0.0,0.4475160256410256,0.0,0.3755437271057692,0.0,0.4910714285705128,0.0,0.1283768315032051,0.0,0.0410370879134615,0.1890453296698718,0.0158539377275641,0.0,0.0064674908429487,0.1283768315032051,0.0,0.0,0.1283768315032051,0.2567536630032052,0.0,0.0786401098910256,0.6227106227115385,0.2686584249070513,0.3985233516474358,0.0,0.0016025641025641,0.0,-0.090201465201923,0.0,0.0,0.0,0.111149267400641,0.0,0.0991300366314102,0.0,-0.0023466117211538,0.0039491758237179,0.0,0.1283768315032051,0.0,-0.0925480769230769,0.0,-0.0023466117211538,0.1890453296698718
2198,0.0,0.1348443223429487,0.0,0.0,-0.0925480769230769,1.0,0.0057234432243589,0.1348443223429487,0.7510874542115384,0.1874427655673077,0.1874427655673077,0.0069826007339743,0.0,0.3878777472532051,0.0,0.0,0.4475160256410256,0.0,0.3755437271057692,0.0,0.0925480769230769,0.0,0.1283768315032051,0.0,0.0410370879134615,0.1890453296698718,0.0158539377275641,0.0,0.0064674908429487,0.1283768315032051,0.0,0.0,0.1283768315032051,0.2567536630032052,0.0,0.0786401098910256,0.6227106227115385,0.2686584249070513,0.0,0.0,0.0016025641025641,0.0,-0.090201465201923,0.0,0.0,0.3985233516474358,0.5096726190480769,0.0,0.0991300366314102,0.0,-0.0023466117211538,0.0039491758237179,0.0,0.1283768315032051,0.0,-0.0925480769230769,0.0,-0.0023466117211538,0.1890453296698718
2200,0.0,0.1421232876723688,0.0,0.0,-0.1147658489983627,1.0,0.0099553998104729,0.1421232876723688,0.7518915259662756,0.2336134119175699,0.2336134119175699,0.012145587769223,0.0,0.3973996495700798,0.0,0.0,0.4087089837553569,0.0,0.3759457629803503,0.0,0.1147658489983627,0.0,0.1308736858875379,0.0,0.0713802166320596,0.2364009238640564,0.0275764574682086,0.0,0.0112496017848309,0.1308736858875379,0.0,0.0,0.1308736858875379,0.2617473717750759,0.0,0.0443612615475733,0.6210178400787377,0.2824546033759536,0.0,0.0,0.0027875119464864,0.0,-0.1106841350775183,0.0,0.0,0.0,0.1009079324628088,0.0,0.1262145587753891,-0.0462129659112286,-0.0040817139208444,0.0068692258673308,0.0,0.1308736858875379,0.0,-0.1147658489983627,0.0,-0.0040817139208444,0.2364009238640564
2201,0.0,0.1437058355363282,0.0,0.0,-0.1163710980528119,1.0,0.0102497728969065,0.1437058355363282,0.7526649409525835,0.237901248463051,0.237901248463051,0.012504722935106,0.0,0.398420731069441,0.0,0.0,0.4074445507384659,0.0,0.3763324704762917,0.0,0.1163710980528119,0.0,0.1321235921636083,0.0,0.0,0.237901248463051,0.1018827425979677,0.0734908716733261,0.1128540191158169,0.0308518164205113,0.1012717757430969,0.0,0.0308518164205113,0.1629754085841196,0.0,0.1385849686069717,0.6205413487889752,0.1842949362105271,0.0,0.0,0.0,0.0,-0.1102554002230679,0.0,0.0,0.0,0.0,0.0,0.1281583368832021,-0.1496828599672797,-0.0061156978278306,0.0061156978278306,0.1012717757430969,0.1321235921636083,-0.0009566454704034,-0.1163710980528119,-0.0009566454704034,-0.0051590523574272,0.237901248463051
2202,0.0,0.1426127602148435,0.0,0.0,-0.1162598785665915,1.0,0.0102399768713288,0.1426127602148435,0.75194559560647,0.2367181476489369,0.2367181476489369,0.0124927717834799,0.0,0.398039947956189,0.0,0.0,0.4060994121049388,0.0,0.3759727978003678,0.0,0.1162598785665915,0.0,0.1310415863512741,0.0,0.0,0.2395853411724502,0.1017853700847228,0.0734206341581379,0.1117904298370753,0.0308223303777681,0.1002192559735059,0.0,0.0308223303777681,0.1618639167290423,0.0,0.1422754433320855,0.6209040092494614,0.1831630686220944,0.0,0.0,0.0028671935235133,0.0,-0.1120614880508376,0.0,0.0,0.0,0.0,0.0,0.1280358519634587,-0.1495398033898086,-0.0041983905157538,0.0070655840392671,0.1002192559735059,0.1310415863512741,0.0,-0.1162598785665915,0.0,-0.0041983905157538,0.2395853411724502
2203,0.0,0.1439201780711387,0.0,0.0,-0.1202505435321396,1.0,0.0110001035321313,0.1439201780711387,0.7520900196720907,0.2450111295170116,0.2450111295170116,0.013420126309693,0.0,0.3997502329426755,0.0,0.0,0.3991290506264945,0.0,0.3760450098329653,0.0,0.1202505435321396,0.0,0.131490061080939,0.0,0.0788707423154027,0.2480911585055156,0.0304702867764886,0.0,0.1108098664447209,0.0331103116264178,0.0983797494545212,0.0,0.0331103116264178,0.1646003727073569,0.0,0.1342789108618132,0.6205999585849914,0.1874805880549293,0.0,0.0,0.0030800289885039,0.0,-0.1157405010855673,0.0,0.0,0.0,0.0,0.0,0.1329006625947067,-0.1560008800084866,-0.0045100424465722,0.0075900714350762,0.0983797494545212,0.131490061080939,0.0,-0.1202505435321396,0.0,-0.0045100424465722,0.2480911585055156
2204,0.0,0.1450958208457098,0.0,0.0,-0.1203741288031667,1.0,0.0110114086827496,0.1450958208457098,0.7528629662583988,0.2462906666446397,0.2462906666446397,0.0134339185939001,0.0,0.400161068840864,0.0,0.0,0.4005669795931465,0.0,0.3764314831291994,0.0,0.1203741288031667,0.0,0.1326529290350454,0.0,0.0789518002580078,0.2462906666446397,0.0305016020514427,0.0,0.1119514807097494,0.0331443401359603,0.099508588899085,0.0,0.0331443401359603,0.1657972691710058,0.0,0.1303059876150988,0.6202100372233532,0.1887009992320295,0.0,0.0,0.0,0.0,-0.1138039882898317,0.0,0.0,0.0,0.0,0.0,0.1330372487892538,-0.1561612070236447,-0.0065701405133349,0.0065701405133349,0.099508588899085,0.1326529290350454,-0.001027731477084,-0.1203741288031667,-0.001027731477084,-0.0055424090362508,0.2462906666446397
2216,0.3599121547409613,0.0190894501238022,0.1011065123742193,0.1011065123742193,0.0,1.0,0.0168933186951372,0.0190894501238022,0.6632316918636192,0.3211419883391217,0.3211419883391217,0.0206098488088242,0.3599121547409613,0.4691274600861977,0.1011065123742193,0.0,0.3119351296585023,0.0,0.3316158459365397,0.0,0.0,0.0,0.0,0.3142157276765751,0.0,0.3258721175730033,0.1679195878027969,0.1211250950288083,0.0190894501238022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632316918636192,0.496156769992741,0.0,0.0,0.0047301292338816,0.3142157276765751,0.0069262606625465,0.3142157276765751,0.3142157276765751,0.0508488892642272,0.0,0.3599121547409613,0.3336430441769289,-0.1057521750186931,-0.0069262606625465,0.0116563898964282,0.0,0.0,0.0,0.0,0.0,-0.0069262606625465,0.3258721175730033
2217,0.3599121547409613,0.0190894501238022,0.0,0.0,0.0,1.0,0.0168933186951372,0.0190894501238022,0.6632316918636192,0.3211419883391217,0.3211419883391217,0.0206098488088242,0.3599121547409613,0.3680209477119783,0.0,0.0,0.3119351296585023,0.1011065123742193,0.3316158459365397,0.0,0.0,0.0,0.0,0.3142157276765751,0.0,0.3258721175730033,0.1679195878027969,0.1211250950288083,0.0190894501238022,0.0,0.0,0.1011065123742193,0.0,0.0,0.0,0.0,0.6632316918636192,0.3950502576185217,0.0,0.0,0.0047301292338816,0.3142157276765751,0.0069262606625465,0.3142157276765751,0.3142157276765751,0.0508488892642272,0.0,0.3599121547409613,0.3336430441769289,-0.1057521750186931,-0.0069262606625465,0.0116563898964282,0.0,0.0,0.0,0.0,0.0,-0.0069262606625465,0.3258721175730033
2218,0.3590455956837927,0.0184670697839274,0.0,0.0,0.0,1.0,0.016342539633252,0.0184670697839274,0.6633436836062581,0.2672005229569966,0.2672005229569966,0.0199378983532996,0.3590455956837927,0.3668900147051912,0.0,0.0,0.2691616277192101,0.0,0.331671841807705,0.0,0.0,0.0,0.0,0.2605000817097428,0.0,0.2717764340535751,0.1624448439285341,0.1171760091555912,0.0184670697839274,0.0,0.0,0.0,0.0,0.0,0.0,-0.043471155417495,0.6633436836062581,0.3930380781129034,0.0,0.0,0.0045759110965784,0.2605000817097428,0.0067004412472538,0.2605000817097428,0.2605000817097428,0.049191044288218,0.0,0.3590455956837927,0.2792940022888978,-0.1023042980917113,-0.0067004412472538,0.0112763523438322,0.0,0.0,0.0,0.0,0.0,-0.0067004412472538,0.2717764340535751
2219,0.3537265068035217,0.0146467919647288,0.0,0.0,0.0,1.0,0.0129617628018012,0.0146467919647288,0.6640311082289938,0.2464031108197056,0.2464031108197056,0.0158133506187781,0.3537265068035217,0.3599481529463539,0.0,0.0,0.3169151004554069,0.0,0.3320155541181262,0.0,0.0,0.0,0.0,0.2410887880728543,-0.3103046014254721,0.2500324044036292,0.4391445236547617,0.4032404407026279,0.0146467919647288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640311082289938,0.3806869734248806,0.0,0.0,0.0036292935839236,0.2410887880728543,0.0053143227468512,0.2410887880728543,0.2410887880728543,0.0390149060271792,0.0,0.3537265068035217,0.2559948152956515,-0.0811406351294038,-0.0053143227468512,0.0089436163307749,0.0,0.0,0.0,0.0,0.0,-0.0053143227468512,0.2500324044036292
2220,0.3537265068035217,0.0146467919647288,0.0,0.0,0.0,1.0,0.0129617628018012,0.0146467919647288,0.6640311082289938,0.2464031108197056,0.2464031108197056,0.0158133506187781,0.3537265068035217,0.3599481529463539,0.0,0.0,0.3169151004554069,0.0,0.3320155541181262,0.0,0.3103046014254721,0.0,0.0,0.2410887880728543,0.0,0.2500324044036292,0.1288399222292895,0.0929358392771557,0.0146467919647288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640311082289938,0.3806869734248806,0.3103046014254721,0.0,0.0036292935839236,0.2410887880728543,0.0053143227468512,0.2410887880728543,0.2410887880728543,0.0390149060271792,0.0,0.3537265068035217,0.2559948152956515,-0.0811406351294038,-0.0053143227468512,0.0089436163307749,0.0,0.0,0.0,0.0,0.0,-0.0053143227468512,0.2500324044036292
2221,0.3649413035426646,0.0192717660114003,0.1179898240525947,0.1179898240525947,0.0,1.0,0.0170546601854177,0.0192717660114003,0.6631988857599319,0.3337596998366158,0.3337596998366158,0.020806685427674,0.3649413035426646,0.486342059634253,0.1179898240525947,0.0,0.3212813734677405,0.0,0.3315994428815578,0.0,0.0,0.0,0.0,0.3251755208777577,0.0,0.3337596998366158,0.1695233222475729,0.1222819135336156,0.0192717660114003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631988857599319,0.5184048207823291,0.0,0.0,0.0,0.3251755208777577,0.0101759472428729,0.3251755208777577,0.3251755208777577,0.0513345271594763,0.0,0.3649413035426646,0.3447883800924206,-0.1067621727644716,-0.0101759472428729,0.0101759472428729,0.0,0.0,-0.0015917682840147,0.0,-0.0015917682840147,-0.0085841789588581,0.3337596998366158
2222,0.3649413035426646,0.0192717660114003,0.0,0.0,0.0,1.0,0.0170546601854177,0.0192717660114003,0.6631988857599319,0.3337596998366158,0.3337596998366158,0.020806685427674,0.3649413035426646,0.3683522355816582,0.0,0.0,0.3212813734677405,0.1179898240525947,0.3315994428815578,0.0,0.0,0.0,0.0,0.3251755208777577,0.0,0.3337596998366158,0.1695233222475729,0.1222819135336156,0.0192717660114003,0.0,0.0,0.1179898240525947,0.0,0.0,0.0,0.0,0.6631988857599319,0.4004149967297342,0.0,0.0,0.0,0.3251755208777577,0.0101759472428729,0.3251755208777577,0.3251755208777577,0.0513345271594763,0.0,0.3649413035426646,0.3447883800924206,-0.1067621727644716,-0.0101759472428729,0.0101759472428729,0.0,0.0,-0.0015917682840147,0.0,-0.0015917682840147,-0.0085841789588581,0.3337596998366158
2223,0.3637452063622541,0.0185424909306387,0.0,0.0,0.0,1.0,0.0164092840078154,0.0185424909306387,0.6633301122535514,0.2706741784722378,0.2706741784722378,0.0200193264909439,0.3637452063622541,0.3670270631625919,0.0,0.0,0.2712819297305386,0.0,0.3316650561252441,0.0,0.0,0.0,0.0,0.2624148388560632,0.0,0.2706741784722378,0.1631082830420355,0.1176545663400497,0.0185424909306387,0.0,0.0,0.0,0.0,0.0,0.0,-0.0504555095683997,0.6633301122535514,0.3978765170998581,0.0,0.0,0.0,0.2624148388560632,0.0097908727902782,0.2624148388560632,0.2624148388560632,0.0493919448648417,0.0,0.3637452063622541,0.2812855154633663,-0.1027221178925394,-0.0097908727902782,0.0097908727902782,0.0,0.0,-0.0015315331741036,0.0,-0.0015315331741036,-0.0082593396161746,0.2706741784722378
2224,0.3566780031056573,0.0142335306723625,0.0,0.0,0.0,1.0,0.012596044841571,0.0142335306723625,0.6641054708804661,0.2465045975554471,0.2465045975554471,0.0153671747077982,0.3566780031056573,0.3591972120753822,0.0,0.0,0.3244321283110473,0.0,0.3320527354414087,0.0,0.0,0.0,0.0,0.2401645883193616,-0.3485745475917048,0.2465045975554471,0.4737792333202598,0.4388881891088493,0.0142335306723625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641054708804661,0.3828777763771596,0.0,0.0,0.0,0.2401645883193616,0.0075156400879967,0.2401645883193616,0.2401645883193616,0.0379140949741399,0.0,0.3566780031056573,0.2546500398882264,-0.0788512407110092,-0.0075156400879967,0.0075156400879967,0.0,0.0,-0.0011756308519113,0.0,-0.0011756308519113,-0.0063400092360854,0.2465045975554471
2225,0.3566780031056573,0.0142335306723625,0.0,0.0,0.0,1.0,0.012596044841571,0.0142335306723625,0.6641054708804661,0.2465045975554471,0.2465045975554471,0.0153671747077982,0.3566780031056573,0.3591972120753822,0.0,0.0,0.3244321283110473,0.0,0.3320527354414087,0.0,0.3485745475917048,0.0,0.0,0.2401645883193616,0.0,0.2465045975554471,0.125204685728555,0.0903136415171445,0.0142335306723625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641054708804661,0.3828777763771596,0.3485745475917048,0.0,0.0,0.2401645883193616,0.0075156400879967,0.2401645883193616,0.2401645883193616,0.0379140949741399,0.0,0.3566780031056573,0.2546500398882264,-0.0788512407110092,-0.0075156400879967,0.0075156400879967,0.0,0.0,-0.0011756308519113,0.0,-0.0011756308519113,-0.0063400092360854,0.2465045975554471
2226,0.3625679379400198,0.0209968876310686,0.1445161889711466,0.1445161889711466,0.0,1.0,0.0185813164893289,0.0209968876310686,0.6628884656522338,0.3532308264011664,0.3532308264011664,0.0226692061178137,0.3625679379400198,0.5160031588231309,0.1445161889711466,0.0,0.3097969991232285,0.0,0.3314442328209141,0.0,0.0,0.0,0.0,0.345612486643247,0.1332280392116314,0.358433595017346,0.0514702466627463,0.0,0.0209968876310686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6628884656522338,0.5457332651998137,0.0,0.0,0.0052027686161796,0.345612486643247,0.0076183397579194,0.345612486643247,0.345612486643247,0.0559297626239313,0.0,0.3625679379400198,0.3669810006070158,-0.1163190412090475,-0.0076183397579194,0.012821108374099,0.0,0.0,0.0,0.0,0.0,-0.0076183397579194,0.358433595017346
2227,0.3612243692031359,0.0200319092373976,0.0,0.0,0.0,1.0,0.0177273533090129,0.0200319092373976,0.6630621048319986,0.2757194350906232,0.2757194350906232,0.0216273710377899,0.3612243692031359,0.3697334987886824,0.0,0.0,0.2496011345523837,0.0,0.3315310524110356,0.0,0.0,0.0,0.0,0.268451220236509,0.1271051232095403,0.2806830940163526,0.0491047686538544,0.0,0.0200319092373976,0.0,0.0,0.0,0.0,0.0,0.0,-0.0612775512654653,0.6630621048319986,0.3980972640771467,0.0,0.0,0.0049636589257294,0.268451220236509,0.0072682148541141,0.268451220236509,0.268451220236509,0.0533593334515913,0.0,0.3612243692031359,0.2888376765329393,-0.1109732317009196,-0.0072682148541141,0.0122318737798436,0.0,0.0,0.0,0.0,0.0,-0.0072682148541141,0.2806830940163526
2228,0.3625679379400198,0.0209968876310686,0.0,0.0,0.0,1.0,0.0185813164893289,0.0209968876310686,0.6628884656522338,0.3532308264011664,0.3532308264011664,0.0226692061178137,0.3625679379400198,0.3714869698519841,0.0,0.0,0.3097969991232285,0.1445161889711466,0.3314442328209141,0.0,0.0,0.0,0.0,0.345612486643247,0.1332280392116314,0.358433595017346,0.0514702466627463,0.0,0.0209968876310686,0.0,0.0,0.1445161889711466,0.0,0.0,0.0,0.0,0.6628884656522338,0.4012170762286671,0.0,0.0,0.0052027686161796,0.345612486643247,0.0076183397579194,0.345612486643247,0.345612486643247,0.0559297626239313,0.0,0.3625679379400198,0.3669810006070158,-0.1163190412090475,-0.0076183397579194,0.012821108374099,0.0,0.0,0.0,0.0,0.0,-0.0076183397579194,0.358433595017346
2229,0.3537265068035217,0.0146467919647288,0.0,0.0,0.0,1.0,0.0129617628018012,0.0146467919647288,0.6640311082289938,0.2464031108197056,0.2464031108197056,0.0158133506187781,0.3537265068035217,0.3599481529463539,0.0,0.0,0.3169151004554069,0.0,0.3320155541181262,0.0,0.4032404407026279,0.0,0.0,0.2410887880728543,0.0929358392771557,0.2500324044036292,0.0359040829521338,0.0,0.0146467919647288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640311082289938,0.3806869734248806,0.4032404407026279,0.0,0.0036292935839236,0.2410887880728543,0.0053143227468512,0.2410887880728543,0.2410887880728543,0.0390149060271792,0.0,0.3537265068035217,0.2559948152956515,-0.0811406351294038,-0.0053143227468512,0.0089436163307749,0.0,0.0,0.0,0.0,0.0,-0.0053143227468512,0.2500324044036292
2230,0.366333630097811,0.0201206845399608,0.0,0.0,0.0,1.0,0.0178059155203538,0.0201206845399608,0.6630461305106066,0.2795264945422193,0.2795264945422193,0.0217232169363606,0.366333630097811,0.3698948132038761,0.0,0.0,0.2518152141659913,0.0,0.3315230652569652,0.0,0.0,0.0,0.0,0.2705641837314932,0.1276684142852911,0.2795264945422193,0.0493223859917457,0.0,0.0201206845399608,0.0,0.0,0.0,0.0,0.0,0.0,-0.068935272199448,0.6630461305106066,0.4033699343816095,0.0,0.0,0.0,0.2705641837314932,0.0106241962593366,0.2705641837314932,0.2705641837314932,0.0535958057176942,0.0,0.366333630097811,0.2910409865780721,-0.111465031161337,-0.0106241962593366,0.0106241962593366,0.0,0.0,-0.0016618854486106,0.0,-0.0016618854486106,-0.0089623108107259,0.2795264945422193
2231,0.3681328138450541,0.021217668874452,0.1635606878517027,0.1635606878517027,0.0,1.0,0.0187766981171541,0.021217668874452,0.66284873805158,0.3674599821615033,0.3674599821615033,0.0229075717045403,0.3681328138450541,0.5354488413222906,0.1635606878517027,0.0,0.3200644666648591,0.0,0.3314243690240375,0.0,0.0,0.0,0.0,0.3580090441104526,0.1346289255045864,0.3674599821615033,0.0520114537849024,0.0,0.021217668874452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66284873805158,0.5707490337819795,0.0,0.0,0.0,0.3580090441104526,0.0112034298753652,0.3580090441104526,0.3580090441104526,0.056517861334141,0.0,0.3681328138450541,0.379602246946757,-0.1175421302175205,-0.0112034298753652,0.0112034298753652,0.0,0.0,-0.0017524918243144,0.0,-0.0017524918243144,-0.0094509380510507,0.3674599821615033
2232,0.3681328138450541,0.021217668874452,0.0,0.0,0.0,1.0,0.0187766981171541,0.021217668874452,0.66284873805158,0.3674599821615033,0.3674599821615033,0.0229075717045403,0.3681328138450541,0.3718881534670829,0.0,0.0,0.3200644666648591,0.1635606878517027,0.3314243690240375,0.0,0.0,0.0,0.0,0.3580090441104526,0.1346289255045864,0.3674599821615033,0.0520114537849024,0.0,0.021217668874452,0.0,0.0,0.1635606878517027,0.0,0.0,0.0,0.0,0.66284873805158,0.4071883459302768,0.0,0.0,0.0,0.3580090441104526,0.0112034298753652,0.3580090441104526,0.3580090441104526,0.056517861334141,0.0,0.3681328138450541,0.379602246946757,-0.1175421302175205,-0.0112034298753652,0.0112034298753652,0.0,0.0,-0.0017524918243144,0.0,-0.0017524918243144,-0.0094509380510507,0.3674599821615033
2233,0.3566780031056573,0.0142335306723625,0.0,0.0,0.0,1.0,0.012596044841571,0.0142335306723625,0.6641054708804661,0.2465045975554471,0.2465045975554471,0.0153671747077982,0.3566780031056573,0.3591972120753822,0.0,0.0,0.3244321283110473,0.0,0.3320527354414087,0.0,0.4388881891088493,0.0,0.0,0.2401645883193616,0.0903136415171445,0.2465045975554471,0.0348910442114104,0.0,0.0142335306723625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641054708804661,0.3828777763771596,0.4388881891088493,0.0,0.0,0.2401645883193616,0.0075156400879967,0.2401645883193616,0.2401645883193616,0.0379140949741399,0.0,0.3566780031056573,0.2546500398882264,-0.0788512407110092,-0.0075156400879967,0.0075156400879967,0.0,0.0,-0.0011756308519113,0.0,-0.0011756308519113,-0.0063400092360854,0.2465045975554471
2234,0.3543981791415183,0.015129200697282,0.0,0.0,-0.0054893560037488,1.0,0.0133886731846298,0.015129200697282,0.6639443031227742,0.2545186771958763,0.2545186771958763,0.0163341812858481,0.3543981791415183,0.3608247422680412,0.0,0.0,0.316374347298969,0.0,0.3319721515576382,0.0,0.0054893560037488,0.0,0.0,0.2380506091846297,-0.2601419199325211,0.2582675056869728,0.3932253313664479,0.3561387066541706,0.015129200697282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639443031227742,0.3822466193589503,0.0,0.0,0.0037488284910965,0.2380506091846297,0.0,0.2380506091846297,0.2380506091846297,0.0402999062792877,0.0,0.3543981791415183,0.2589369393514527,-0.0893024501293345,-0.0054893560037488,0.0092381844948453,0.0,0.0,0.0,-0.0054893560037488,0.0,-0.0054893560037488,0.2582675056869728
2235,0.358817918403265,0.0183035473259622,0.0,0.0,-0.0066411100899548,1.0,0.0161978294934468,0.0183035473259622,0.6633731080043901,0.272951424506786,0.272951424506786,0.0197613519827308,0.358817918403265,0.3665928765575796,0.0,0.0,0.2778467685335685,0.0,0.331686554002195,0.0,0.0066411100899548,0.0,0.0,0.2530280942369216,0.0,0.2774868167642255,0.1610064251391009,0.1161384374533194,0.0183035473259622,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349693141104843,0.6633731080043901,0.3925094037416521,0.0,0.0,0.0045353922574394,0.2530280942369216,0.0,0.2530280942369216,0.2530280942369216,0.0487554667674742,0.0,0.358817918403265,0.2782967082452474,-0.1080395227065959,-0.0066411100899548,0.0111765023473942,0.0,0.0,0.0,-0.0066411100899548,0.0,-0.0066411100899548,0.2774868167642255
2236,0.3543981791415183,0.015129200697282,0.0,0.0,-0.0054893560037488,1.0,0.0133886731846298,0.015129200697282,0.6639443031227742,0.2545186771958763,0.2545186771958763,0.0163341812858481,0.3543981791415183,0.3608247422680412,0.0,0.0,0.316374347298969,0.0,0.3319721515576382,0.0,0.2656312759437675,0.0,0.0,0.2380506091846297,0.0,0.2582675056869728,0.1330834114339268,0.0959967867216494,0.015129200697282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639443031227742,0.3822466193589503,0.2601419199325211,0.0,0.0037488284910965,0.2380506091846297,0.0,0.2380506091846297,0.2380506091846297,0.0402999062792877,0.0,0.3543981791415183,0.2589369393514527,-0.0893024501293345,-0.0054893560037488,0.0092381844948453,0.0,0.0,0.0,-0.0054893560037488,0.0,-0.0054893560037488,0.2582675056869728
2237,0.3595043040726291,0.0187965234762674,0.0808000998062027,0.0808000998062027,-0.0068199775426728,1.0,0.0166340915734019,0.0187965234762674,0.6632844013846082,0.3162140807557848,0.3162140807557848,0.0202935917202955,0.3595043040726291,0.4482887678314565,0.0808000998062027,0.0,0.3122634840157183,0.0,0.3316422006876466,0.0,0.0068199775426728,0.0,0.0,0.2957541481277661,0.0,0.3208716263955921,0.1653428702131605,0.1192664365662015,0.0187965234762674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632844013846082,0.4749033143433106,0.0,0.0,0.0046575456398073,0.2957541481277661,0.0,0.2957541481277661,0.2957541481277661,0.0500686156279289,0.0,0.3595043040726291,0.3217033309807828,-0.1109493907795006,-0.0068199775426728,0.0114775231824802,0.0,0.0,0.0,-0.0068199775426728,0.0,-0.0068199775426728,0.3208716263955921
2238,0.3595043040726291,0.0187965234762674,0.0,0.0,-0.0068199775426728,1.0,0.0166340915734019,0.0187965234762674,0.6632844013846082,0.3162140807557848,0.3162140807557848,0.0202935917202955,0.3595043040726291,0.3674886680252538,0.0,0.0,0.3122634840157183,0.0808000998062027,0.3316422006876466,0.0,0.0068199775426728,0.0,0.0,0.2957541481277661,0.0,0.3208716263955921,0.1653428702131605,0.1192664365662015,0.0187965234762674,0.0,0.0,0.0808000998062027,0.0,0.0,0.0,0.0,0.6632844013846082,0.3941032145371079,0.0,0.0,0.0046575456398073,0.2957541481277661,0.0,0.2957541481277661,0.2957541481277661,0.0500686156279289,0.0,0.3595043040726291,0.3217033309807828,-0.1109493907795006,-0.0068199775426728,0.0114775231824802,0.0,0.0,0.0,-0.0068199775426728,0.0,-0.0068199775426728,0.3208716263955921
2239,0.3578814484854459,0.0176309555904806,0.0,0.0,-0.0339569651461569,1.0,0.0156026155681888,0.0176309555904806,0.663494134835808,0.2966057219000678,0.2966057219000678,0.0190351909938893,0.3578814484854459,0.3653707039644675,0.0,0.0,0.3135700202826241,0.0,0.331747067417904,0.0,0.0339569651461569,0.0,0.0,0.2222947192270682,0.0,0.3009744542584616,0.1550899987229824,0.1118707536097591,0.0176309555904806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663494134835808,0.3903348888683272,0.0,0.0,0.0043687323583938,0.2222947192270682,-0.0275598927654712,0.2222947192270682,0.2222947192270682,0.0469638728527341,0.0,0.3578814484854459,0.2741946922687786,-0.1316293385911359,-0.0063970723806856,0.0107658047390795,0.0,0.0,0.0,-0.0339569651461569,0.0,-0.0063970723806856,0.3009744542584616
